Date,Category,Product,Sales Quantity,Stock Level,Weather,Local Event
2024-02-22,Snacks,Chocolates,75,148,Sunny,Sports Event
2024-02-22,Snacks,Dry Fruits,80,134,Cloudy,None
2024-02-23,Fruits,Mango,72,116,Rainy,Sports Event
2024-02-23,Fruits,Banana,42,124,Cloudy,None
2024-02-23,Fruits,Apple,90,171,Sunny,None
2024-02-23,Fruits,Orange,66,120,Rainy,Festival
2024-02-23,Fruits,Grapes,47,68,Cloudy,Sports Event
2024-02-23,Vegetables,Tomato,55,128,Rainy,None
2024-02-23,Vegetables,Potato,40,100,Rainy,None
2024-02-23,Vegetables,Onion,11,45,Cloudy,None
2024-02-23,Vegetables,Carrot,70,144,Sunny,None
2024-02-23,Vegetables,Spinach,99,198,Rainy,None
2024-02-23,Dairy,Milk,48,124,Rainy,None
2024-02-23,Dairy,Cheese,78,115,Cloudy,None
2024-02-23,Dairy,Butter,12,95,Cloudy,Festival
2024-02-23,Dairy,Yogurt,44,66,Sunny,None
2024-02-23,Dairy,Paneer,97,168,Rainy,None
2024-02-23,Beverages,Tea,10,67,Rainy,None
2024-02-23,Beverages,Coffee,21,71,Sunny,Sports Event
2024-02-23,Beverages,Juice,20,118,Cloudy,Holiday
2024-02-23,Beverages,Soda,66,112,Cloudy,None
2024-02-23,Beverages,Energy Drink,49,103,Cloudy,Festival
2024-02-23,Bakery,Bread,13,108,Cloudy,None
2024-02-23,Bakery,Croissant,39,109,Cloudy,None
2024-02-23,Bakery,Cake,81,144,Sunny,Holiday
2024-02-23,Bakery,Biscuits,92,191,Sunny,Sports Event
2024-02-23,Bakery,Muffin,96,162,Cloudy,None
2024-02-23,Frozen Foods,Frozen Peas,15,101,Cloudy,None
2024-02-23,Frozen Foods,Ice Cream,5,73,Sunny,None
2024-02-23,Frozen Foods,Frozen Pizza,91,155,Cloudy,None
2024-02-23,Frozen Foods,French Fries,75,106,Cloudy,None
2024-02-23,Frozen Foods,Chicken Nuggets,24,94,Sunny,None
2024-02-23,Snacks,Chips,5,51,Sunny,Festival
2024-02-23,Snacks,Popcorn,88,121,Sunny,None
2024-02-23,Snacks,Cookies,83,108,Sunny,None
2024-02-23,Snacks,Chocolates,81,129,Sunny,None
2024-02-23,Snacks,Dry Fruits,84,127,Cloudy,None
2024-02-24,Fruits,Mango,58,118,Sunny,None
2024-02-24,Fruits,Banana,60,124,Rainy,Holiday
2024-02-24,Fruits,Apple,78,152,Cloudy,None
2024-02-24,Fruits,Orange,40,78,Cloudy,None
2024-02-24,Fruits,Grapes,42,64,Rainy,None
2024-02-24,Vegetables,Tomato,70,160,Rainy,None
2024-02-24,Vegetables,Potato,66,156,Sunny,None
2024-02-24,Vegetables,Onion,43,130,Sunny,None
2024-02-24,Vegetables,Carrot,59,108,Sunny,None
2024-02-24,Vegetables,Spinach,30,86,Cloudy,None
2024-02-24,Dairy,Milk,57,106,Cloudy,Holiday
2024-02-24,Dairy,Cheese,47,73,Sunny,None
2024-02-24,Dairy,Butter,77,137,Rainy,None
2024-02-24,Dairy,Yogurt,58,146,Sunny,Festival
2024-02-24,Dairy,Paneer,31,58,Rainy,None
2024-02-24,Beverages,Tea,97,151,Sunny,Festival
2024-02-24,Beverages,Coffee,33,93,Rainy,None
2024-02-24,Beverages,Juice,80,110,Rainy,None
2024-02-24,Beverages,Soda,70,92,Cloudy,None
2024-02-24,Beverages,Energy Drink,88,132,Rainy,None
2024-02-24,Bakery,Bread,15,51,Rainy,None
2024-02-24,Bakery,Croissant,27,102,Sunny,None
2024-02-24,Bakery,Cake,35,81,Rainy,Sports Event
2024-02-24,Bakery,Biscuits,8,40,Cloudy,None
2024-02-24,Bakery,Muffin,76,161,Rainy,None
2024-02-24,Frozen Foods,Frozen Peas,14,54,Rainy,None
2024-02-24,Frozen Foods,Ice Cream,7,58,Rainy,None
2024-02-24,Frozen Foods,Frozen Pizza,56,121,Rainy,Sports Event
2024-02-24,Frozen Foods,French Fries,65,156,Cloudy,Sports Event
2024-02-24,Frozen Foods,Chicken Nuggets,86,168,Sunny,None
2024-02-24,Snacks,Chips,86,115,Cloudy,Holiday
2024-02-24,Snacks,Popcorn,21,105,Rainy,None
2024-02-24,Snacks,Cookies,19,71,Rainy,Sports Event
2024-02-24,Snacks,Chocolates,99,153,Sunny,Sports Event
2024-02-24,Snacks,Dry Fruits,87,131,Sunny,Holiday
2024-02-25,Fruits,Mango,16,98,Sunny,Festival
2024-02-25,Fruits,Banana,55,144,Sunny,None
2024-02-25,Fruits,Apple,96,154,Cloudy,None
2024-02-25,Fruits,Orange,8,74,Cloudy,Holiday
2024-02-25,Fruits,Grapes,60,145,Cloudy,None
2024-02-25,Vegetables,Tomato,20,56,Rainy,None
2024-02-25,Vegetables,Potato,79,132,Sunny,Festival
2024-02-25,Vegetables,Onion,67,127,Rainy,None
2024-02-25,Vegetables,Carrot,83,112,Cloudy,Holiday
2024-02-25,Vegetables,Spinach,61,97,Sunny,Festival
2024-02-25,Dairy,Milk,77,176,Cloudy,Holiday
2024-02-25,Dairy,Cheese,99,188,Rainy,None
2024-02-25,Dairy,Butter,26,122,Rainy,None
2024-02-25,Dairy,Yogurt,30,124,Sunny,Holiday
2024-02-25,Dairy,Paneer,78,157,Rainy,None
2024-02-25,Beverages,Tea,56,151,Rainy,None
2024-02-25,Beverages,Coffee,72,119,Cloudy,Holiday
2024-02-25,Beverages,Juice,61,146,Rainy,Festival
2024-02-25,Beverages,Soda,18,53,Rainy,Holiday
2024-02-25,Beverages,Energy Drink,85,126,Cloudy,Festival
2024-02-25,Bakery,Bread,77,115,Rainy,None
2024-02-25,Bakery,Croissant,22,64,Sunny,None
2024-02-25,Bakery,Cake,43,130,Sunny,None
2024-02-25,Bakery,Biscuits,34,98,Cloudy,Holiday
2024-02-25,Bakery,Muffin,65,135,Rainy,Festival
2024-02-25,Frozen Foods,Frozen Peas,6,30,Rainy,None
2024-02-25,Frozen Foods,Ice Cream,90,114,Cloudy,None
2024-02-25,Frozen Foods,Frozen Pizza,13,54,Cloudy,None
2024-02-25,Frozen Foods,French Fries,65,135,Rainy,None
2024-02-25,Frozen Foods,Chicken Nuggets,9,98,Cloudy,None
2024-02-25,Snacks,Chips,63,145,Cloudy,None
2024-02-25,Snacks,Popcorn,55,124,Sunny,None
2024-02-25,Snacks,Cookies,52,103,Cloudy,None
2024-02-25,Snacks,Chocolates,78,131,Rainy,None
2024-02-25,Snacks,Dry Fruits,20,98,Sunny,None
2024-02-26,Fruits,Mango,93,153,Sunny,None
2024-02-26,Fruits,Banana,58,132,Cloudy,None
2024-02-26,Fruits,Apple,97,175,Sunny,Sports Event
2024-02-26,Fruits,Orange,22,67,Cloudy,None
2024-02-26,Fruits,Grapes,61,86,Sunny,None
2024-02-26,Vegetables,Tomato,55,99,Cloudy,None
2024-02-26,Vegetables,Potato,87,116,Sunny,None
2024-02-26,Vegetables,Onion,21,101,Rainy,None
2024-02-26,Vegetables,Carrot,35,114,Rainy,None
2024-02-26,Vegetables,Spinach,41,122,Rainy,None
2024-02-26,Dairy,Milk,84,175,Sunny,None
2024-02-26,Dairy,Cheese,92,191,Cloudy,None
2024-02-26,Dairy,Butter,39,91,Rainy,None
2024-02-26,Dairy,Yogurt,78,161,Sunny,None
2024-02-26,Dairy,Paneer,38,67,Cloudy,Festival
2024-02-26,Beverages,Tea,41,89,Sunny,None
2024-02-26,Beverages,Coffee,30,61,Sunny,Festival
2024-02-26,Beverages,Juice,62,135,Rainy,None
2024-02-26,Beverages,Soda,39,73,Sunny,None
2024-02-26,Beverages,Energy Drink,29,107,Cloudy,Festival
2024-02-26,Bakery,Bread,10,81,Cloudy,None
2024-02-26,Bakery,Croissant,75,126,Sunny,Festival
2024-02-26,Bakery,Cake,73,154,Rainy,None
2024-02-26,Bakery,Biscuits,85,160,Rainy,None
2024-02-26,Bakery,Muffin,58,92,Sunny,None
2024-02-26,Frozen Foods,Frozen Peas,41,63,Cloudy,None
2024-02-26,Frozen Foods,Ice Cream,91,138,Rainy,None
2024-02-26,Frozen Foods,Frozen Pizza,40,92,Rainy,None
2024-02-26,Frozen Foods,French Fries,21,80,Cloudy,None
2024-02-26,Frozen Foods,Chicken Nuggets,60,110,Cloudy,Festival
2024-02-26,Snacks,Chips,52,102,Cloudy,None
2024-02-26,Snacks,Popcorn,43,138,Sunny,None
2024-02-26,Snacks,Cookies,75,148,Rainy,None
2024-02-26,Snacks,Chocolates,75,123,Rainy,Sports Event
2024-02-26,Snacks,Dry Fruits,52,145,Cloudy,None
2024-02-27,Fruits,Mango,21,49,Sunny,None
2024-02-27,Fruits,Banana,49,77,Cloudy,Sports Event
2024-02-27,Fruits,Apple,10,40,Sunny,None
2024-02-27,Fruits,Orange,46,78,Cloudy,None
2024-02-27,Fruits,Grapes,24,93,Sunny,None
2024-02-27,Vegetables,Tomato,16,75,Rainy,None
2024-02-27,Vegetables,Potato,45,109,Cloudy,None
2024-02-27,Vegetables,Onion,66,132,Sunny,None
2024-02-27,Vegetables,Carrot,48,89,Rainy,Holiday
2024-02-27,Vegetables,Spinach,84,134,Cloudy,None
2024-02-27,Dairy,Milk,46,91,Sunny,Sports Event
2024-02-27,Dairy,Cheese,71,93,Cloudy,None
2024-02-27,Dairy,Butter,62,144,Cloudy,None
2024-02-27,Dairy,Yogurt,93,136,Sunny,None
2024-02-27,Dairy,Paneer,98,170,Sunny,Sports Event
2024-02-27,Beverages,Tea,66,155,Sunny,Sports Event
2024-02-27,Beverages,Coffee,46,115,Sunny,None
2024-02-27,Beverages,Juice,76,170,Sunny,None
2024-02-27,Beverages,Soda,61,128,Sunny,None
2024-02-27,Beverages,Energy Drink,94,146,Cloudy,None
2024-02-27,Bakery,Bread,10,101,Cloudy,None
2024-02-27,Bakery,Croissant,57,90,Cloudy,Sports Event
2024-02-27,Bakery,Cake,78,109,Rainy,None
2024-02-27,Bakery,Biscuits,45,117,Sunny,None
2024-02-27,Bakery,Muffin,93,176,Sunny,None
2024-02-27,Frozen Foods,Frozen Peas,84,109,Sunny,None
2024-02-27,Frozen Foods,Ice Cream,96,153,Sunny,Festival
2024-02-27,Frozen Foods,Frozen Pizza,18,108,Rainy,None
2024-02-27,Frozen Foods,French Fries,97,168,Cloudy,None
2024-02-27,Frozen Foods,Chicken Nuggets,83,132,Rainy,None
2024-02-27,Snacks,Chips,31,74,Cloudy,None
2024-02-27,Snacks,Popcorn,22,118,Sunny,None
2024-02-27,Snacks,Cookies,91,122,Sunny,None
2024-02-27,Snacks,Chocolates,96,137,Sunny,None
2024-02-27,Snacks,Dry Fruits,55,81,Sunny,None
2024-02-28,Fruits,Mango,23,51,Cloudy,None
2024-02-28,Fruits,Banana,44,87,Cloudy,None
2024-02-28,Fruits,Apple,58,119,Cloudy,None
2024-02-28,Fruits,Orange,94,127,Cloudy,Sports Event
2024-02-28,Fruits,Grapes,10,36,Sunny,None
2024-02-28,Vegetables,Tomato,91,148,Cloudy,None
2024-02-28,Vegetables,Potato,48,114,Cloudy,None
2024-02-28,Vegetables,Onion,64,135,Cloudy,Festival
2024-02-28,Vegetables,Carrot,84,144,Cloudy,None
2024-02-28,Vegetables,Spinach,88,121,Rainy,None
2024-02-28,Dairy,Milk,62,121,Cloudy,None
2024-02-28,Dairy,Cheese,81,132,Sunny,None
2024-02-28,Dairy,Butter,58,88,Sunny,None
2024-02-28,Dairy,Yogurt,44,95,Rainy,None
2024-02-28,Dairy,Paneer,95,193,Rainy,Festival
2024-02-28,Beverages,Tea,49,93,Rainy,None
2024-02-28,Beverages,Coffee,50,83,Rainy,None
2024-02-28,Beverages,Juice,86,112,Cloudy,None
2024-02-28,Beverages,Soda,59,91,Sunny,Holiday
2024-02-28,Beverages,Energy Drink,19,95,Rainy,None
2024-02-28,Bakery,Bread,20,47,Sunny,Holiday
2024-02-28,Bakery,Croissant,99,158,Sunny,None
2024-02-28,Bakery,Cake,18,96,Sunny,None
2024-02-28,Bakery,Biscuits,31,97,Cloudy,None
2024-02-28,Bakery,Muffin,48,85,Sunny,Holiday
2024-02-28,Frozen Foods,Frozen Peas,63,104,Sunny,Festival
2024-02-28,Frozen Foods,Ice Cream,51,99,Rainy,None
2024-02-28,Frozen Foods,Frozen Pizza,13,56,Cloudy,None
2024-02-28,Frozen Foods,French Fries,95,158,Sunny,None
2024-02-28,Frozen Foods,Chicken Nuggets,82,177,Sunny,None
2024-02-28,Snacks,Chips,44,90,Sunny,Holiday
2024-02-28,Snacks,Popcorn,72,112,Sunny,None
2024-02-28,Snacks,Cookies,7,77,Cloudy,None
2024-02-28,Snacks,Chocolates,84,177,Rainy,None
2024-02-28,Snacks,Dry Fruits,63,88,Sunny,None
2024-02-29,Fruits,Mango,64,105,Sunny,Holiday
2024-02-29,Fruits,Banana,55,124,Cloudy,Festival
2024-02-29,Fruits,Apple,46,104,Sunny,None
2024-02-29,Fruits,Orange,61,101,Rainy,None
2024-02-29,Fruits,Grapes,19,107,Sunny,None
2024-02-29,Vegetables,Tomato,66,122,Rainy,None
2024-02-29,Vegetables,Potato,12,104,Cloudy,Festival
2024-02-29,Vegetables,Onion,35,75,Sunny,Holiday
2024-02-29,Vegetables,Carrot,39,107,Cloudy,Festival
2024-02-29,Vegetables,Spinach,61,122,Cloudy,None
2024-02-29,Dairy,Milk,18,105,Sunny,None
2024-02-29,Dairy,Cheese,80,123,Sunny,None
2024-02-29,Dairy,Butter,92,118,Rainy,Sports Event
2024-02-29,Dairy,Yogurt,19,84,Cloudy,None
2024-02-29,Dairy,Paneer,48,82,Sunny,None
2024-02-29,Beverages,Tea,53,93,Cloudy,None
2024-02-29,Beverages,Coffee,84,118,Rainy,None
2024-02-29,Beverages,Juice,31,103,Cloudy,Holiday
2024-02-29,Beverages,Soda,61,132,Cloudy,None
2024-02-29,Beverages,Energy Drink,46,69,Sunny,None
2024-02-29,Bakery,Bread,96,195,Sunny,None
2024-02-29,Bakery,Croissant,8,29,Rainy,Sports Event
2024-02-29,Bakery,Cake,25,114,Cloudy,None
2024-02-29,Bakery,Biscuits,73,101,Rainy,None
2024-02-29,Bakery,Muffin,7,99,Cloudy,None
2024-02-29,Frozen Foods,Frozen Peas,67,141,Cloudy,Festival
2024-02-29,Frozen Foods,Ice Cream,73,107,Cloudy,None
2024-02-29,Frozen Foods,Frozen Pizza,32,54,Rainy,None
2024-02-29,Frozen Foods,French Fries,35,99,Cloudy,None
2024-02-29,Frozen Foods,Chicken Nuggets,79,135,Sunny,None
2024-02-29,Snacks,Chips,69,91,Cloudy,None
2024-02-29,Snacks,Popcorn,35,80,Cloudy,Sports Event
2024-02-29,Snacks,Cookies,76,159,Rainy,None
2024-02-29,Snacks,Chocolates,60,153,Sunny,None
2024-02-29,Snacks,Dry Fruits,57,129,Sunny,None
2024-03-01,Fruits,Mango,23,104,Rainy,Holiday
2024-03-01,Fruits,Banana,16,61,Cloudy,None
2024-03-01,Fruits,Apple,50,70,Cloudy,None
2024-03-01,Fruits,Orange,7,44,Rainy,Festival
2024-03-01,Fruits,Grapes,93,172,Rainy,None
2024-03-01,Vegetables,Tomato,23,64,Sunny,None
2024-03-01,Vegetables,Potato,39,125,Cloudy,None
2024-03-01,Vegetables,Onion,19,49,Cloudy,None
2024-03-01,Vegetables,Carrot,28,124,Sunny,None
2024-03-01,Vegetables,Spinach,77,153,Sunny,None
2024-03-01,Dairy,Milk,41,108,Cloudy,None
2024-03-01,Dairy,Cheese,16,56,Cloudy,Festival
2024-03-01,Dairy,Butter,62,125,Rainy,None
2024-03-01,Dairy,Yogurt,29,52,Cloudy,None
2024-03-01,Dairy,Paneer,14,99,Cloudy,Holiday
2024-03-01,Beverages,Tea,23,101,Sunny,None
2024-03-01,Beverages,Coffee,12,109,Rainy,None
2024-03-01,Beverages,Juice,33,67,Cloudy,None
2024-03-01,Beverages,Soda,50,97,Rainy,None
2024-03-01,Beverages,Energy Drink,8,82,Rainy,None
2024-03-01,Bakery,Bread,59,158,Cloudy,None
2024-03-01,Bakery,Croissant,32,79,Cloudy,None
2024-03-01,Bakery,Cake,24,56,Sunny,Holiday
2024-03-01,Bakery,Biscuits,52,86,Sunny,None
2024-03-01,Bakery,Muffin,32,55,Rainy,None
2024-03-01,Frozen Foods,Frozen Peas,43,96,Sunny,None
2024-03-01,Frozen Foods,Ice Cream,44,75,Rainy,None
2024-03-01,Frozen Foods,Frozen Pizza,78,164,Cloudy,None
2024-03-01,Frozen Foods,French Fries,88,183,Cloudy,None
2024-03-01,Frozen Foods,Chicken Nuggets,14,90,Sunny,None
2024-03-01,Snacks,Chips,41,137,Cloudy,Sports Event
2024-03-01,Snacks,Popcorn,90,149,Sunny,Sports Event
2024-03-01,Snacks,Cookies,64,131,Sunny,Festival
2024-03-01,Snacks,Chocolates,23,114,Cloudy,None
2024-03-01,Snacks,Dry Fruits,96,152,Sunny,Sports Event
2024-03-02,Fruits,Mango,92,132,Rainy,None
2024-03-02,Fruits,Banana,34,129,Cloudy,None
2024-03-02,Fruits,Apple,28,71,Rainy,None
2024-03-02,Fruits,Orange,17,108,Rainy,None
2024-03-02,Fruits,Grapes,68,107,Sunny,Holiday
2024-03-02,Vegetables,Tomato,32,53,Sunny,None
2024-03-02,Vegetables,Potato,17,71,Cloudy,None
2024-03-02,Vegetables,Onion,19,40,Sunny,None
2024-03-02,Vegetables,Carrot,68,139,Cloudy,None
2024-03-02,Vegetables,Spinach,51,72,Sunny,None
2024-03-02,Dairy,Milk,85,182,Cloudy,None
2024-03-02,Dairy,Cheese,71,126,Rainy,None
2024-03-02,Dairy,Butter,29,96,Cloudy,None
2024-03-02,Dairy,Yogurt,25,74,Cloudy,Sports Event
2024-03-02,Dairy,Paneer,30,71,Sunny,Festival
2024-03-02,Beverages,Tea,81,146,Sunny,None
2024-03-02,Beverages,Coffee,89,167,Rainy,None
2024-03-02,Beverages,Juice,68,93,Sunny,None
2024-03-02,Beverages,Soda,9,101,Rainy,Festival
2024-03-02,Beverages,Energy Drink,48,130,Rainy,Sports Event
2024-03-02,Bakery,Bread,30,102,Sunny,None
2024-03-02,Bakery,Croissant,51,78,Cloudy,None
2024-03-02,Bakery,Cake,39,111,Cloudy,None
2024-03-02,Bakery,Biscuits,9,44,Sunny,None
2024-03-02,Bakery,Muffin,56,95,Rainy,None
2024-03-02,Frozen Foods,Frozen Peas,86,106,Rainy,None
2024-03-02,Frozen Foods,Ice Cream,87,150,Rainy,None
2024-03-02,Frozen Foods,Frozen Pizza,54,145,Rainy,None
2024-03-02,Frozen Foods,French Fries,45,104,Rainy,None
2024-03-02,Frozen Foods,Chicken Nuggets,49,139,Cloudy,Sports Event
2024-03-02,Snacks,Chips,82,145,Sunny,None
2024-03-02,Snacks,Popcorn,24,79,Cloudy,None
2024-03-02,Snacks,Cookies,71,129,Sunny,None
2024-03-02,Snacks,Chocolates,74,147,Rainy,None
2024-03-02,Snacks,Dry Fruits,79,130,Sunny,None
2024-03-03,Fruits,Mango,92,164,Cloudy,None
2024-03-03,Fruits,Banana,31,88,Rainy,Festival
2024-03-03,Fruits,Apple,68,164,Sunny,Festival
2024-03-03,Fruits,Orange,53,113,Sunny,Sports Event
2024-03-03,Fruits,Grapes,98,142,Rainy,None
2024-03-03,Vegetables,Tomato,22,46,Cloudy,None
2024-03-03,Vegetables,Potato,36,76,Rainy,Holiday
2024-03-03,Vegetables,Onion,90,122,Cloudy,None
2024-03-03,Vegetables,Carrot,92,155,Rainy,None
2024-03-03,Vegetables,Spinach,41,79,Cloudy,None
2024-03-03,Dairy,Milk,98,188,Cloudy,Sports Event
2024-03-03,Dairy,Cheese,50,115,Cloudy,None
2024-03-03,Dairy,Butter,67,158,Cloudy,None
2024-03-03,Dairy,Yogurt,33,70,Cloudy,Festival
2024-03-03,Dairy,Paneer,80,146,Rainy,None
2024-03-03,Beverages,Tea,79,157,Cloudy,None
2024-03-03,Beverages,Coffee,51,83,Rainy,None
2024-03-03,Beverages,Juice,93,145,Sunny,None
2024-03-03,Beverages,Soda,20,83,Rainy,None
2024-03-03,Beverages,Energy Drink,10,44,Rainy,Sports Event
2024-03-03,Bakery,Bread,99,174,Cloudy,None
2024-03-03,Bakery,Croissant,67,158,Rainy,Holiday
2024-03-03,Bakery,Cake,25,99,Sunny,None
2024-03-03,Bakery,Biscuits,8,77,Cloudy,None
2024-03-03,Bakery,Muffin,82,131,Sunny,None
2024-03-03,Frozen Foods,Frozen Peas,45,90,Rainy,Festival
2024-03-03,Frozen Foods,Ice Cream,60,93,Rainy,None
2024-03-03,Frozen Foods,Frozen Pizza,99,179,Sunny,Festival
2024-03-03,Frozen Foods,French Fries,48,126,Sunny,None
2024-03-03,Frozen Foods,Chicken Nuggets,42,104,Sunny,None
2024-03-03,Snacks,Chips,18,43,Sunny,None
2024-03-03,Snacks,Popcorn,64,95,Sunny,None
2024-03-03,Snacks,Cookies,10,92,Rainy,None
2024-03-03,Snacks,Chocolates,56,115,Sunny,None
2024-03-03,Snacks,Dry Fruits,38,136,Sunny,Sports Event
2024-03-04,Fruits,Mango,26,85,Sunny,Sports Event
2024-03-04,Fruits,Banana,90,114,Cloudy,Holiday
2024-03-04,Fruits,Apple,88,187,Rainy,Sports Event
2024-03-04,Fruits,Orange,28,54,Rainy,None
2024-03-04,Fruits,Grapes,72,133,Rainy,Sports Event
2024-03-04,Vegetables,Tomato,54,88,Cloudy,None
2024-03-04,Vegetables,Potato,57,101,Sunny,None
2024-03-04,Vegetables,Onion,89,117,Cloudy,None
2024-03-04,Vegetables,Carrot,26,94,Sunny,None
2024-03-04,Vegetables,Spinach,58,107,Sunny,None
2024-03-04,Dairy,Milk,90,186,Cloudy,None
2024-03-04,Dairy,Cheese,49,141,Sunny,Festival
2024-03-04,Dairy,Butter,78,108,Cloudy,None
2024-03-04,Dairy,Yogurt,99,196,Cloudy,Holiday
2024-03-04,Dairy,Paneer,54,90,Cloudy,None
2024-03-04,Beverages,Tea,55,138,Sunny,None
2024-03-04,Beverages,Coffee,32,67,Cloudy,None
2024-03-04,Beverages,Juice,89,125,Sunny,None
2024-03-04,Beverages,Soda,41,139,Sunny,None
2024-03-04,Beverages,Energy Drink,83,136,Rainy,None
2024-03-04,Bakery,Bread,24,116,Cloudy,None
2024-03-04,Bakery,Croissant,37,134,Sunny,None
2024-03-04,Bakery,Cake,5,37,Rainy,None
2024-03-04,Bakery,Biscuits,63,88,Sunny,None
2024-03-04,Bakery,Muffin,27,56,Cloudy,Festival
2024-03-04,Frozen Foods,Frozen Peas,96,183,Cloudy,None
2024-03-04,Frozen Foods,Ice Cream,61,148,Rainy,None
2024-03-04,Frozen Foods,Frozen Pizza,75,144,Rainy,None
2024-03-04,Frozen Foods,French Fries,23,51,Sunny,None
2024-03-04,Frozen Foods,Chicken Nuggets,54,153,Rainy,Sports Event
2024-03-04,Snacks,Chips,17,48,Rainy,Holiday
2024-03-04,Snacks,Popcorn,34,61,Sunny,Holiday
2024-03-04,Snacks,Cookies,70,137,Sunny,None
2024-03-04,Snacks,Chocolates,30,75,Rainy,Holiday
2024-03-04,Snacks,Dry Fruits,52,126,Cloudy,None
2024-03-05,Fruits,Mango,82,141,Cloudy,None
2024-03-05,Fruits,Banana,22,64,Rainy,None
2024-03-05,Fruits,Apple,43,77,Sunny,Sports Event
2024-03-05,Fruits,Orange,67,166,Cloudy,Sports Event
2024-03-05,Fruits,Grapes,17,83,Cloudy,None
2024-03-05,Vegetables,Tomato,38,86,Sunny,None
2024-03-05,Vegetables,Potato,68,111,Cloudy,Festival
2024-03-05,Vegetables,Onion,16,58,Cloudy,Festival
2024-03-05,Vegetables,Carrot,17,81,Rainy,Festival
2024-03-05,Vegetables,Spinach,51,128,Sunny,None
2024-03-05,Dairy,Milk,81,105,Cloudy,None
2024-03-05,Dairy,Cheese,22,62,Rainy,None
2024-03-05,Dairy,Butter,89,168,Sunny,None
2024-03-05,Dairy,Yogurt,27,68,Rainy,None
2024-03-05,Dairy,Paneer,32,90,Rainy,None
2024-03-05,Beverages,Tea,84,105,Sunny,Festival
2024-03-05,Beverages,Coffee,74,162,Sunny,Festival
2024-03-05,Beverages,Juice,54,85,Cloudy,None
2024-03-05,Beverages,Soda,69,115,Rainy,None
2024-03-05,Beverages,Energy Drink,63,90,Cloudy,Sports Event
2024-03-05,Bakery,Bread,6,64,Sunny,Holiday
2024-03-05,Bakery,Croissant,42,138,Cloudy,None
2024-03-05,Bakery,Cake,63,137,Sunny,None
2024-03-05,Bakery,Biscuits,9,88,Cloudy,None
2024-03-05,Bakery,Muffin,14,79,Sunny,Festival
2024-03-05,Frozen Foods,Frozen Peas,59,126,Sunny,None
2024-03-05,Frozen Foods,Ice Cream,64,157,Rainy,None
2024-03-05,Frozen Foods,Frozen Pizza,78,118,Rainy,None
2024-03-05,Frozen Foods,French Fries,99,180,Sunny,None
2024-03-05,Frozen Foods,Chicken Nuggets,6,91,Cloudy,None
2024-03-05,Snacks,Chips,38,99,Sunny,None
2024-03-05,Snacks,Popcorn,79,140,Cloudy,None
2024-03-05,Snacks,Cookies,53,109,Rainy,Holiday
2024-03-05,Snacks,Chocolates,22,119,Cloudy,None
2024-03-05,Snacks,Dry Fruits,21,100,Cloudy,Sports Event
2024-03-06,Fruits,Mango,85,176,Sunny,None
2024-03-06,Fruits,Banana,11,35,Rainy,None
2024-03-06,Fruits,Apple,24,46,Sunny,None
2024-03-06,Fruits,Orange,55,122,Sunny,None
2024-03-06,Fruits,Grapes,69,161,Cloudy,None
2024-03-06,Vegetables,Tomato,30,105,Rainy,None
2024-03-06,Vegetables,Potato,17,105,Sunny,Holiday
2024-03-06,Vegetables,Onion,93,159,Cloudy,Holiday
2024-03-06,Vegetables,Carrot,32,57,Cloudy,Sports Event
2024-03-06,Vegetables,Spinach,66,137,Cloudy,None
2024-03-06,Dairy,Milk,78,112,Cloudy,None
2024-03-06,Dairy,Cheese,82,104,Sunny,None
2024-03-06,Dairy,Butter,71,109,Cloudy,None
2024-03-06,Dairy,Yogurt,73,102,Sunny,Festival
2024-03-06,Dairy,Paneer,55,106,Cloudy,None
2024-03-06,Beverages,Tea,28,82,Cloudy,None
2024-03-06,Beverages,Coffee,58,121,Rainy,None
2024-03-06,Beverages,Juice,72,124,Sunny,None
2024-03-06,Beverages,Soda,58,96,Cloudy,None
2024-03-06,Beverages,Energy Drink,74,105,Cloudy,Festival
2024-03-06,Bakery,Bread,7,29,Cloudy,None
2024-03-06,Bakery,Croissant,46,105,Rainy,None
2024-03-06,Bakery,Cake,31,71,Rainy,None
2024-03-06,Bakery,Biscuits,39,105,Rainy,None
2024-03-06,Bakery,Muffin,22,72,Sunny,None
2024-03-06,Frozen Foods,Frozen Peas,25,58,Sunny,Sports Event
2024-03-06,Frozen Foods,Ice Cream,64,106,Cloudy,Sports Event
2024-03-06,Frozen Foods,Frozen Pizza,33,99,Rainy,None
2024-03-06,Frozen Foods,French Fries,88,145,Cloudy,Holiday
2024-03-06,Frozen Foods,Chicken Nuggets,91,125,Cloudy,None
2024-03-06,Snacks,Chips,83,182,Sunny,None
2024-03-06,Snacks,Popcorn,15,82,Sunny,Holiday
2024-03-06,Snacks,Cookies,18,87,Rainy,None
2024-03-06,Snacks,Chocolates,11,46,Cloudy,None
2024-03-06,Snacks,Dry Fruits,60,83,Sunny,None
2024-03-07,Fruits,Mango,74,173,Sunny,None
2024-03-07,Fruits,Banana,66,133,Rainy,Sports Event
2024-03-07,Fruits,Apple,33,130,Rainy,None
2024-03-07,Fruits,Orange,17,82,Cloudy,None
2024-03-07,Fruits,Grapes,25,124,Cloudy,None
2024-03-07,Vegetables,Tomato,73,162,Rainy,None
2024-03-07,Vegetables,Potato,80,132,Sunny,None
2024-03-07,Vegetables,Onion,31,122,Sunny,None
